1,0.67154
2,0.67154
3,0.67154
4,0.67154
5,0.67154
6,0.67154
7,0.67154
8,0.67154
9,0.67154
10,0.67154
11,0.67154
12,0.67154
13,0.67154
14,0.67154
15,0.67154
16,0.67154
17,0.67154
18,0.67154
19,0.67154
20,0.67154
21,0.67154
22,0.67154
23,0.67154
24,0.67154
25,0.67154
26,0.67154
27,0.67154
28,0.67154
29,0.67153
30,0.67153
31,0.67153
32,0.67152
33,0.67151
34,0.6715
35,0.6715
36,0.67149
37,0.67147
38,0.67146
39,0.67144
40,0.67143
41,0.67141
42,0.67138
43,0.67136
44,0.67134
45,0.67132
46,0.67129
47,0.67127
48,0.67125
49,0.67122
50,0.67119
51,0.67117
52,0.67114
53,0.67112
54,0.67109
55,0.67107
56,0.67105
57,0.67102
58,0.67099
59,0.67097
60,0.67094
61,0.67092
62,0.67089
63,0.67087
64,0.67085
65,0.67083
66,0.6708
67,0.67078
68,0.67076
69,0.67074
70,0.67072
71,0.67069
72,0.67067
73,0.67065
74,0.67063
75,0.6706
76,0.67058
77,0.67056
78,0.67054
79,0.67053
80,0.67051
81,0.67049
82,0.67048
83,0.67046
84,0.67044
85,0.67043
86,0.67042
87,0.6704
88,0.67039
89,0.67037
90,0.67036
91,0.67035
92,0.67034
93,0.67033
94,0.67031
95,0.6703
96,0.67029
97,0.67028
98,0.67026
99,0.67025
100,0.67024
101,0.67022
102,0.67021
103,0.6702
104,0.67019
105,0.67018
106,0.67017
107,0.67016
108,0.67015
109,0.67014
110,0.67013
111,0.67012
112,0.67011
113,0.6701
114,0.67009
115,0.67008
116,0.67007
117,0.67006
118,0.67005
119,0.67004
120,0.67004
121,0.67003
122,0.67002
123,0.67001
124,0.67001
125,0.67
126,0.66999
127,0.66998
128,0.66997
129,0.66997
130,0.66996
131,0.66996
132,0.66995
133,0.66994
134,0.66993
135,0.66993
136,0.66992
137,0.66992
138,0.66991
139,0.66991
140,0.6699
141,0.66989
142,0.66989
143,0.66988
144,0.66988
145,0.66987
146,0.66987
147,0.66986
148,0.66986
149,0.66985
150,0.66985
