1,0.0037967
2,0.0037967
3,0.0037967
4,0.0037967
5,0.0037967
6,0.0037967
7,0.0037967
8,0.0037967
9,0.0037967
10,0.0037967
11,0.0037967
12,0.0037967
13,0.0037967
14,0.0037967
15,0.0037965
16,0.0037962
17,0.0037954
18,0.0037943
19,0.0037928
20,0.0037908
21,0.0037886
22,0.0037865
23,0.0037846
24,0.0037832
25,0.0037818
26,0.0037805
27,0.0037794
28,0.0037783
29,0.0037775
30,0.003777
31,0.0037763
32,0.0037757
33,0.0037752
34,0.0037749
35,0.0037746
36,0.0037741
37,0.0037738
38,0.0037736
39,0.0037733
40,0.0037729
41,0.0037726
42,0.0037722
43,0.003772
44,0.0037717
45,0.0037714
46,0.0037711
47,0.0037709
48,0.0037707
49,0.0037704
50,0.0037701
51,0.0037699
52,0.0037696
53,0.0037694
54,0.0037691
55,0.003769
56,0.0037688
57,0.0037685
58,0.0037684
59,0.0037682
60,0.0037679
61,0.0037677
62,0.0037675
63,0.0037674
64,0.0037671
65,0.003767
66,0.0037669
67,0.0037668
68,0.0037665
69,0.0037665
70,0.0037664
71,0.0037663
72,0.0037661
73,0.003766
74,0.0037658
75,0.0037657
76,0.0037657
77,0.0037656
78,0.0037656
79,0.0037655
80,0.0037653
81,0.0037653
82,0.0037652
83,0.0037651
84,0.003765
85,0.0037649
86,0.0037649
87,0.0037648
88,0.0037648
89,0.0037646
90,0.0037645
91,0.0037645
92,0.0037644
93,0.0037643
94,0.0037642
95,0.0037642
96,0.0037641
97,0.003764
98,0.003764
99,0.0037639
100,0.0037638
101,0.0037637
102,0.0037637
103,0.0037637
104,0.0037636
105,0.0037635
106,0.0037635
107,0.0037634
108,0.0037634
109,0.0037634
110,0.0037633
111,0.0037633
112,0.0037633
113,0.0037632
114,0.0037632
115,0.0037632
116,0.0037632
117,0.0037631
118,0.003763
119,0.003763
120,0.0037629
121,0.0037629
122,0.0037629
123,0.0037628
124,0.0037628
125,0.0037627
126,0.0037627
127,0.0037627
128,0.0037627
129,0.0037627
130,0.0037626
131,0.0037625
132,0.0037625
133,0.0037625
134,0.0037625
135,0.0037625
136,0.0037624
137,0.0037624
138,0.0037624
139,0.0037624
140,0.0037624
141,0.0037624
142,0.0037624
143,0.0037623
144,0.0037623
145,0.0037622
146,0.0037622
147,0.0037622
148,0.0037621
149,0.0037621
150,0.0037621
