1,0.014,0.001,0.001
2,0.014,0.001,0.001
3,0.014,0.001,0.001
4,0.014,0.001,0.001
5,0.014,0.001,0.001
6,0.014,0.001,0.001
7,0.014,0.001,0.001
8,0.014,0.001,0.001
9,0.014,0.001,0.001
10,0.014,0.001,0.001
11,0.014,0.001,0.001
12,0.014,0.001,0.001
13,0.014,0.001,0.001
14,0.014,0.001,0.001
15,0.014,0.001,0.001
16,0.014,0.001,0.001
17,0.014,0.001,0.001
18,0.014,0.001,0.001
19,0.013,0.001,0.001
20,0.012,0.001,0.001
21,0.012,0.001,0.001
22,0.012,0.001,0.001
23,0.012,0.001,0.001
24,0.012,0.001,0.001
25,0.012,0.001,0.001
26,0.012,0.001,0.001
27,0.012,0.001,0.001
28,0.012,0.001,0.001
29,0.011,0.001,0.001
30,0.011,0.001,0.001
31,0.011,0,0
32,0.01,0,0
33,0.01,0,0
34,0.01,0,0
35,0.01,0,0
36,0.01,0,0
37,0.009,0,0
38,0.009,0,0
39,0.009,0,0
40,0.009,0,0
41,0.009,0,0
42,0.009,0,0
43,0.009,0,0
44,0.009,0,0
45,0.009,0,0
46,0.009,0,0
47,0.009,0,0
48,0.009,0,0
49,0.01,0,0
50,0.01,0,0
51,0.01,0,0
52,0.01,0,0
53,0.01,0,0
54,0.01,0,0
55,0.01,0,0
56,0.01,0,0
57,0.01,0,0
58,0.009,0,0
59,0.009,0,0
60,0.009,0,0
61,0.009,0,0
62,0.009,0,0
63,0.009,0,0
64,0.009,0,0
65,0.009,0,0
66,0.009,0,0
67,0.009,0,0
68,0.009,0,0
69,0.009,0,0
70,0.009,0,0
71,0.009,0,0
72,0.009,0,0
73,0.009,0,0
74,0.009,0,0
75,0.009,0,0
76,0.009,0,0
77,0.009,0,0
78,0.009,0,0
79,0.009,0,0
80,0.009,0,0
81,0.009,0,0
82,0.009,0,0
83,0.009,0,0
84,0.009,0,0
85,0.009,0,0
86,0.009,0,0
87,0.009,0,0
88,0.009,0,0
89,0.009,0,0
90,0.009,0,0
91,0.009,0,0
92,0.009,0,0
93,0.008,0,0
94,0.007,0,0
95,0.007,0,0
96,0.007,0,0
97,0.007,0,0
98,0.007,0,0
99,0.007,0,0
100,0.007,0,0
101,0.007,0,0
102,0.007,0,0
103,0.007,0,0
104,0.007,0,0
105,0.007,0,0
106,0.007,0,0
107,0.007,0,0
108,0.007,0,0
109,0.007,0,0
110,0.007,0,0
111,0.007,0,0
112,0.007,0,0
113,0.007,0,0
114,0.007,0,0
115,0.007,0,0
116,0.007,0,0
117,0.007,0,0
118,0.007,0,0
119,0.007,0,0
120,0.007,0,0
121,0.007,0,0
122,0.007,0,0
123,0.007,0,0
124,0.007,0,0
125,0.007,0,0
126,0.007,0,0
127,0.006,0,0
128,0.006,0,0
129,0.006,0,0
130,0.006,0,0
131,0.006,0,0
132,0.006,0,0
133,0.006,0,0
134,0.006,0,0
135,0.006,0,0
136,0.006,0,0
137,0.006,0,0
138,0.006,0,0
139,0.006,0,0
140,0.006,0,0
141,0.006,0,0
142,0.006,0,0
143,0.006,0,0
144,0.006,0,0
145,0.006,0,0
146,0.006,0,0
147,0.006,0,0
148,0.006,0,0
149,0.006,0,0
150,0.005,0,0
